Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
2014235458,"Dec 10, 2018, 8:54:46 PM",Lunch Run,Run,,3652,14.89,,false,Grey,activities/2152727218.fit.gz
2014235608,"Dec 12, 2018, 5:33:43 PM",Warm up,Run,"",1450,5.79,,false,Grey,activities/2152727433.fit.gz
2014236136,"Dec 12, 2018, 6:02:53 PM",Strength day,Run,"2x10 minutes off 3 minutes. 9.35/9.31 for 2 mile splits. 
6x90s off 90s",2411,12.52,,false,Grey,activities/2152728013.fit.gz
2014236306,"Dec 12, 2018, 6:43:49 PM",Turf loop for cooldown ,Run,"",1206,4.89,,false,Grey,activities/2152728181.fit.gz
2018827856,"Dec 13, 2018, 2:21:34 AM",Double,Run,"",1770,6.78,,false,Grey,activities/2157553700.fit.gz
2018828248,"Dec 14, 2018, 5:54:29 PM",Maintenance day,Run,"",3747,15.18,,false,Grey,activities/2157554039.fit.gz
2018828277,"Dec 15, 2018, 1:32:59 AM",60 mph gusts 💨,Run,"",888,3.23,,false,Grey,activities/2157554151.fit.gz
2018828424,"Dec 15, 2018, 6:11:21 PM",Warm up,Run,"",1449,5.81,,false,Grey,activities/2157554293.fit.gz
2018828715,"Dec 15, 2018, 6:43:03 PM",2x2mile solo,Run,"~9.30 
5.00 rest
~9.19
6x30s off 30s

Great weather today, perfect conditions. Body felt great. 👌",1966,10.08,,false,Grey,activities/2157554590.fit.gz
2018828857,"Dec 15, 2018, 7:16:06 PM",Warm down,Run,"",1371,4.50,,false,Grey,activities/2157554773.fit.gz
2018835422,"Dec 13, 2018, 7:20:59 PM",Lunch Run,Run,,3720,14.80,,false,Grey,
2019174458,"Dec 16, 2018, 1:24:30 AM",Afternoon Run,Run,,1735,6.70,,false,Grey,activities/2157925715.fit.gz
2022062063,"Dec 16, 2018, 5:02:36 PM",Morning Run,Run,,5458,22.71,,false,Grey,activities/2160992029.fit.gz
2022062570,"Dec 17, 2018, 5:37:00 PM",Morning Run,Run,,3742,14.24,,false,Grey,activities/2160992553.fit.gz
2026722472,"Dec 19, 2018, 12:27:41 AM",Afternoon Run,Run,,3836,14.58,,false,Grey,activities/2165872712.fit.gz
2026722678,"Dec 20, 2018, 1:52:23 PM",Morning Run,Run,,3954,15.54,,false,Grey,activities/2165872953.fit.gz
2033512579,"Dec 23, 2018, 4:08:19 PM",Lunch Run,Run,,3035,10.45,,false,Grey,activities/2172990361.fit.gz
2033512940,"Dec 24, 2018, 2:24:59 PM",Morning Run,Run,,4135,17.91,,false,Grey,activities/2172990814.fit.gz
2033514211,"Dec 20, 2018, 9:31:20 PM",Afternoon Run,Run,,1724,6.68,,false,Grey,activities/2172988027.fit.gz
2033515090,"Dec 21, 2018, 7:26:15 PM",Afternoon Run,Run,,3462,14.16,,false,Grey,activities/2172988717.fit.gz
2033516072,"Dec 22, 2018, 1:39:53 PM",Morning Run,Run,,5916,25.71,,false,Grey,activities/2172989898.fit.gz
2038594168,"Dec 25, 2018, 7:00:27 PM",Afternoon Run,Run,,3485,14.16,,false,Grey,activities/2178342068.fit.gz
2038594610,"Dec 26, 2018, 8:14:30 PM",Afternoon Run,Run,,3995,16.26,,false,Grey,activities/2178342684.fit.gz
2038595059,"Dec 27, 2018, 3:18:01 PM",Morning Run,Run,,3470,14.30,,false,Grey,activities/2178343560.fit.gz
2038599000,"Dec 24, 2018, 9:07:54 PM",Afternoon Run,Run,,1675,6.44,,false,Grey,activities/2178341647.fit.gz
2044914912,"Dec 29, 2018, 1:48:53 PM",Morning Run,Run,,6162,25.97,,false,Grey,activities/2185049184.fit.gz
2044922198,"Dec 27, 2018, 11:04:04 PM",Evening Run,Run,,1688,6.48,,false,Grey,activities/2185047228.fit.gz
2044922783,"Dec 28, 2018, 1:06:31 PM",Morning Run,Run,,4525,17.63,,false,Grey,activities/2185048139.fit.gz
2044943732,"Dec 28, 2018, 11:06:00 PM",Double at uva ,Run,,1200,4.82,,false,Grey,
2045098813,"Dec 30, 2018, 6:58:33 PM",Afternoon Run,Run,,2475,9.64,,false,Grey,activities/2185245181.fit.gz
2048611146,"Jan 1, 2019, 3:04:10 PM",Morning Run,Run,,1218,4.13,,false,Grey,activities/2188995450.fit.gz
2048611978,"Dec 31, 2018, 2:15:57 PM",Morning Run,Run,,4250,15.90,,false,Grey,activities/2188996322.fit.gz
2048612315,"Jan 1, 2019, 1:47:50 PM",Morning Run,Run,,1469,5.86,,false,Grey,activities/2188996715.fit.gz
2048612817,"Jan 1, 2019, 2:21:16 PM",Morning Run,Run,,1972,8.25,,false,Grey,activities/2188997154.fit.gz
2053252822,"Jan 2, 2019, 2:19:33 PM",Morning Run,Run,,3698,13.87,,false,Grey,activities/2193910724.fit.gz
2053253093,"Jan 2, 2019, 10:01:57 PM",Afternoon Run,Run,,1670,6.40,,false,Grey,activities/2193911033.fit.gz
2053253778,"Jan 3, 2019, 2:17:14 PM",Morning Run,Run,,3665,14.44,,false,Grey,activities/2193911666.fit.gz
2054126139,"Jan 3, 2019, 8:55:41 PM",Afternoon Run,Run,,1871,6.75,,false,Grey,activities/2194819260.fit.gz
2055206874,"Jan 4, 2019, 2:58:38 PM",Warm Down,Run,"",964,3.32,,false,Grey,activities/2195966704.fit.gz
2055207081,"Jan 4, 2019, 1:40:12 PM",Morning Run,Run,,1490,5.63,,false,Grey,activities/2195967034.fit.gz
2055207539,"Jan 4, 2019, 2:18:02 PM",Where’s my mom,Run,"Worked out with the Flan this morning. 
3x800 off 90s
2.15, 2.12, 2.09
3xBroken 800(600 off 45s 200 off 2min)
1.31/28, 1.29/28.6, 1.30/29

",1810,7.87,,false,Grey,activities/2195967476.fit.gz
2060414854,"Jan 4, 2019, 9:25:15 PM",Afternoon Run,Run,,1869,6.68,,false,Grey,activities/2201441668.fit.gz
2060415922,"Jan 5, 2019, 2:18:45 PM",Morning Run,Run,,5465,23.32,,false,Grey,activities/2201442742.fit.gz
2071969483,"Jan 6, 2019, 6:55:46 PM",Afternoon Run,Run,,2202,8.01,,false,Grey,activities/2213402501.fit.gz
2071969857,"Jan 7, 2019, 2:21:47 PM",Morning Run,Run,,3803,15.12,,false,Grey,activities/2213402870.fit.gz
2071970032,"Jan 7, 2019, 10:05:56 PM",Afternoon Run,Run,,1853,6.93,,false,Grey,activities/2213403065.fit.gz
2071970266,"Jan 8, 2019, 1:44:13 PM",Morning Run,Run,,1423,5.50,,false,Grey,activities/2213403261.fit.gz
2071970499,"Jan 8, 2019, 2:24:29 PM",Morning Run,Run,,2003,10.16,,false,Grey,activities/2213403595.fit.gz
2071970912,"Jan 9, 2019, 6:08:44 PM",Morning Run,Run,,3280,12.92,,false,Grey,activities/2213403990.fit.gz
2071971579,"Jan 10, 2019, 11:38:35 PM",Afternoon Run,Run,,2546,10.01,,false,Grey,activities/2213404248.fit.gz
2071971838,"Jan 11, 2019, 11:01:15 PM",Afternoon Run,Run,,2143,7.84,,false,Grey,activities/2213404487.fit.gz
2076425839,"Jan 12, 2019, 4:19:32 PM",Morning Run,Run,,575,2.06,,false,Grey,activities/2218437272.fit.gz
2076426198,"Jan 12, 2019, 11:13:27 PM",Warmup with Craig ,Run,"",1383,5.56,,false,Grey,activities/2218437641.fit.gz
2076426641,"Jan 13, 2019, 12:42:38 AM",Got tripped in the race. Did a workout after,Run,"3xmile off a lap jog 
437 
432
427
3x150 ",2140,7.99,,false,Grey,activities/2218438175.fit.gz
2076426854,"Jan 13, 2019, 1:19:51 AM",Afternoon Run,Run,,2043,2.58,,false,Grey,activities/2218438477.fit.gz
2076784630,"Jan 13, 2019, 6:18:41 PM",Easy miles with some new friends ,Run,"",6400,21.76,,false,Grey,activities/2218884434.fit.gz
2082830822,"Jan 14, 2019, 4:59:34 PM",Morning Run,Run,,3709,14.87,,false,Grey,activities/2225182208.fit.gz
2082831092,"Jan 15, 2019, 12:36:59 AM",Afternoon Run,Run,,1842,6.75,,false,Grey,activities/2225182537.fit.gz
2082831413,"Jan 15, 2019, 3:30:22 PM",Morning Run,Run,,1861,6.75,,false,Grey,activities/2225182968.fit.gz
2082831657,"Jan 15, 2019, 11:26:56 PM",Afternoon Run,Run,,1437,5.71,,false,Grey,activities/2225183329.fit.gz
2082832416,"Jan 15, 2019, 11:53:38 PM",Green Lake Fun,Run,"6x2min off 90s
6x75s off 1min
6x45s off 1min",2700,13.33,,false,Grey,activities/2225184000.fit.gz
2082832561,"Jan 16, 2019, 12:39:22 AM",Warm down ,Run,"",992,3.58,,false,Grey,activities/2225184171.fit.gz
2083866416,"Jan 16, 2019, 11:15:02 PM",Afternoon Run,Run,,3854,14.96,,false,Grey,activities/2226241706.fit.gz
2085285123,"Jan 17, 2019, 5:23:15 PM",Morning Run,Run,,3930,15.05,,false,Grey,activities/2227711909.fit.gz
2087955543,"Jan 19, 2019, 12:04:17 AM",Afternoon Run,Run,,1545,6.18,,false,Grey,activities/2230469171.fit.gz
2087955741,"Jan 19, 2019, 12:36:52 AM",That track is definitely long...,Run,"",1648,6.80,,false,Grey,activities/2230469384.fit.gz
2087955825,"Jan 19, 2019, 1:07:43 AM",Afternoon Run,Run,,1234,3.98,,false,Grey,activities/2230469494.fit.gz
2087960674,"Jan 18, 2019, 3:16:00 PM",Morning double,Run,"",1221,4.82,,false,Grey,
2090351069,"Jan 20, 2019, 12:02:39 AM",Afternoon Run,Run,,2693,10.00,,false,Grey,activities/2232959840.fit.gz
2092822869,"Jan 20, 2019, 8:10:41 PM",Easy long run,Run,"",6279,25.95,,false,Grey,activities/2235531729.fit.gz
2094200981,"Jan 21, 2019, 4:59:25 PM",Morning Run,Run,,3594,14.89,,false,Grey,activities/2236958480.fit.gz
2097199854,"Jan 22, 2019, 11:26:49 PM",Afternoon Run,Run,,1509,5.94,,false,Grey,activities/2240021614.fit.gz
2097200249,"Jan 22, 2019, 11:53:35 PM",Afternoon Run,Run,,1411,6.96,,false,Grey,activities/2240021970.fit.gz
2097200621,"Jan 23, 2019, 12:17:27 AM",Afternoon Run,Run,,922,3.69,,false,Grey,activities/2240022220.fit.gz
2101288058,"Jan 23, 2019, 7:50:10 PM",Lunch Run,Run,,3714,14.90,,false,Grey,activities/2244181325.fit.gz
2101288296,"Jan 24, 2019, 10:58:56 PM",Afternoon Run,Run,,2541,9.99,,false,Grey,activities/2244181584.fit.gz
2103250309,"Jan 26, 2019, 12:16:25 AM",Afternoon Run,Run,,1622,6.38,,false,Grey,activities/2246190025.fit.gz
2103250407,"Jan 26, 2019, 12:50:27 AM",Afternoon Run,Run,,524,1.77,,false,Grey,activities/2246190125.fit.gz
2103257665,"Jan 26, 2019, 1:02:20 AM",Afternoon Run,Run,,241,0.90,,false,Grey,activities/2246197532.fit.gz
2109537059,"Jan 26, 2019, 6:16:11 PM",Morning Run,Run,,1432,5.88,,false,Grey,activities/2252679625.fit.gz
2109537762,"Jan 28, 2019, 6:26:29 PM",Morning Run,Run,,3736,14.88,,false,Grey,activities/2252680364.fit.gz
2111934138,"Jan 29, 2019, 6:04:31 PM",Morning Run,Run,,1478,5.31,,false,Grey,activities/2255191995.fit.gz
2111934546,"Jan 29, 2019, 6:37:05 PM",Morning Run,Run,,1210,6.69,,false,Grey,activities/2255192407.fit.gz
2111934766,"Jan 29, 2019, 7:01:49 PM",Lunch Run,Run,,647,3.04,,false,Grey,activities/2255192721.fit.gz
2111934874,"Jan 29, 2019, 7:21:02 PM",Lunch Run,Run,,164,0.69,,false,Grey,activities/2255192829.fit.gz
2111935045,"Jan 29, 2019, 7:29:53 PM",Lunch Run,Run,,865,2.90,,false,Grey,activities/2255192995.fit.gz
2113807833,"Jan 30, 2019, 6:06:43 PM",Finally over this illness (iHope),Run,"",3638,14.88,,false,Grey,activities/2257189855.fit.gz
2116121612,"Jan 31, 2019, 7:06:04 PM",Lunch Run,Run,,3533,14.89,,false,Grey,activities/2259555883.fit.gz
2119920057,"Feb 1, 2019, 2:28:34 AM",Evening Run,Run,,1859,6.72,,false,Grey,activities/2263454647.fit.gz
2119920332,"Feb 1, 2019, 6:10:48 PM",Morning Run,Run,,1512,5.89,,false,Grey,activities/2263454893.fit.gz
2119920609,"Feb 1, 2019, 6:49:33 PM",Morning Run,Run,,1775,8.82,,false,Grey,activities/2263455203.fit.gz
2119921563,"Feb 2, 2019, 5:52:45 PM",Morning Run,Run,,5551,23.25,,false,Grey,activities/2263455951.fit.gz
2122880547,"Feb 3, 2019, 11:22:42 PM",Afternoon Run,Run,,2559,10.02,,false,Grey,activities/2266582775.fit.gz
2126516570,"Feb 5, 2019, 7:11:11 PM",Lunch Run,Run,,2445,9.27,,false,Grey,activities/2126516570.gpx
2149254421,"Feb 6, 2019, 1:43:04 PM",Afternoon Run,Run,,2796,9.67,,false,Grey,activities/2290684557.fit.gz
2149255384,"Feb 7, 2019, 10:34:55 AM",Morning Run,Run,,3419,13.21,,false,Grey,activities/2290685594.fit.gz
2149260063,"Feb 8, 2019, 8:31:15 AM",Morning Run,Run,,2628,9.92,,false,Grey,activities/2290689868.fit.gz
2149260518,"Feb 9, 2019, 2:50:50 PM",Afternoon Run,Run,,1815,7.36,,false,Grey,activities/2290690275.fit.gz
2149261163,"Feb 10, 2019, 3:12:39 PM",Afternoon Run,Run,,1371,5.71,,false,Grey,activities/2290690660.fit.gz
2149261798,"Feb 10, 2019, 4:51:21 PM",Afternoon Run,Run,,1353,5.29,,false,Grey,activities/2290691259.fit.gz
2149262967,"Feb 11, 2019, 6:57:48 AM",LR by order of the Peaky Blinders,Run,"",5327,22.91,,false,Grey,activities/2290692451.fit.gz
2149263416,"Feb 14, 2019, 6:48:44 PM",Snow everywhere ,Run,"",2319,9.71,,false,Grey,activities/2290692946.fit.gz
2149315653,"Feb 12, 2019, 5:15:00 PM",Vancouver treadmill ,Run,,3600,14.48,,false,Grey,
2149316759,"Feb 13, 2019, 1:15:00 PM",Vancouver day 2,Run,,3600,14.48,,false,Grey,
2156937867,"Feb 15, 2019, 11:25:31 PM",Afternoon Run,Run,,1500,6.03,,false,Grey,activities/2299371559.fit.gz
2156937981,"Feb 16, 2019, 1:31:11 AM",Afternoon Run,Run,,1170,4.12,,false,Grey,activities/2299371677.fit.gz
2156938442,"Feb 16, 2019, 10:37:32 PM",Afternoon Run,Run,,6709,24.35,,false,Grey,activities/2299372805.fit.gz
2156987377,"Feb 18, 2019, 12:28:42 AM",Afternoon Run,Run,,2677,10.00,,false,Grey,activities/2299444331.fit.gz
2158352473,"Feb 18, 2019, 4:59:24 PM",Morning Run,Run,,3835,14.92,,false,Grey,activities/2301107131.fit.gz
2159164473,"Feb 19, 2019, 12:31:53 AM",Afternoon Run,Run,,1883,7.10,,false,Grey,activities/2301984847.fit.gz
2160925401,"Feb 19, 2019, 6:06:43 PM",Morning Run,Run,,1430,5.82,,false,Grey,activities/2303824903.fit.gz
2160926201,"Feb 19, 2019, 6:32:55 PM",Green Lake Grinder,Run,"6x3min off 90s
6x45s off 45s",2150,10.74,,false,Grey,activities/2303825730.fit.gz
2160926436,"Feb 19, 2019, 7:09:09 PM",Lunch Run,Run,,852,2.93,,false,Grey,activities/2303825997.fit.gz
2163194285,"Feb 20, 2019, 5:54:42 PM",Morning Run,Run,,4031,15.05,,false,Grey,activities/2306168290.fit.gz
2165407490,"Feb 21, 2019, 5:35:09 PM",Morning Run,Run,,3977,15.34,,false,Grey,activities/2308443554.fit.gz
2167630715,"Feb 22, 2019, 12:53:59 AM",Afternoon Run,Run,,1962,6.94,,false,Grey,activities/2310727434.fit.gz
2167630916,"Feb 22, 2019, 5:14:55 PM",Morning Run,Run,,1485,5.50,,false,Grey,activities/2310727643.fit.gz
2167631198,"Feb 22, 2019, 5:47:47 PM",Morning Run,Run,,1744,8.47,,false,Grey,activities/2310727935.fit.gz
2167631394,"Feb 22, 2019, 6:17:19 PM",Morning Run,Run,,1376,4.20,,false,Grey,activities/2310728112.fit.gz
2168078620,"Feb 23, 2019, 12:34:15 AM",Afternoon Run,Run,,1882,7.20,,false,Grey,activities/2311190688.fit.gz
2170232992,"Feb 23, 2019, 6:04:40 PM",Seattle steady cruisin,Run,"",6031,25.99,,false,Grey,activities/2313415475.fit.gz
2172125636,"Feb 24, 2019, 2:16:11 AM",Evening Run,Run,,1873,6.92,,false,Grey,activities/2315384668.fit.gz
2177530692,"Feb 25, 2019, 1:34:40 AM",Afternoon Run,Run,,2664,9.92,,false,Grey,activities/2320943626.fit.gz
2177531776,"Feb 25, 2019, 6:09:12 PM",Morning Run,Run,,3847,15.36,,false,Grey,activities/2320944522.fit.gz
2177532194,"Feb 26, 2019, 5:50:44 PM",Morning Run,Run,,1440,5.91,,false,Grey,activities/2320944987.fit.gz
2177532834,"Feb 26, 2019, 6:16:52 PM",Green Lake Fartlek,Run,"4x4min
4x2min
All off 90s rest. Hard effort. Difficult to judge how ‘good’ it was, but weather was nice and I put myself through the ringer so I definitely got better today. ",2102,10.55,,false,Grey,activities/2320945723.fit.gz
2177533110,"Feb 26, 2019, 6:52:10 PM",Morning Run,Run,,1154,4.40,,false,Grey,activities/2320946077.fit.gz
2180639222,"Feb 27, 2019, 2:00:00 AM",Treadmill double at the gym,Run,,1800,7.08,,false,Grey,
2184390778,"Mar 1, 2019, 8:35:34 PM",Warm up ,Run,Usual warmup. 16 minute jog into 4 min pickup into 4x10s stride off 50s,1440,5.79,,false,Grey,
2184393385,"Mar 1, 2019, 8:27:33 PM",Track Work,Run,"2x1600 off 3 min 435, 433
2x800 off 3 min 213, 210
4x400 off 90s 62, 61, 59, 59
Felt really smooth and in control all the way 😎",1980,9.65,,false,Grey,
2184393887,"Mar 1, 2019, 8:39:24 PM",Warm down,Run,,1320,5.31,,false,Grey,
2184539721,"Feb 27, 2019, 5:54:42 PM",Morning Run,Run,,4346,16.18,,false,Grey,activities/2328113977.fit.gz
2184540066,"Feb 28, 2019, 5:52:41 PM",Morning Run,Run,,3634,15.13,,false,Grey,activities/2328114337.fit.gz
2184540317,"Mar 1, 2019, 1:23:16 AM",Afternoon Run,Run,,2101,6.66,,false,Grey,activities/2328114577.fit.gz
2186429414,"Mar 2, 2019, 1:16:47 AM",Afternoon Run,Run,,2121,6.70,,false,Grey,activities/2330064175.fit.gz
2189808483,"Mar 2, 2019, 6:26:04 PM",Morning Run,Run,,360,0.34,,false,Grey,activities/2333575537.fit.gz
2189808802,"Mar 2, 2019, 6:33:01 PM",Morning Run,Run,,6020,23.73,,false,Grey,activities/2333575910.fit.gz
2189808945,"Mar 4, 2019, 12:00:39 AM",Afternoon Run,Run,,2670,10.21,,false,Grey,activities/2333576095.fit.gz
2191718720,"Mar 4, 2019, 10:16:27 PM",Afternoon Run,Run,,3652,14.32,,false,Grey,activities/2335533602.fit.gz
2191718778,"Mar 4, 2019, 11:37:47 PM",Steeple ritual,Run,"",736,2.08,,false,Grey,activities/2335533679.fit.gz
2191718844,"Mar 4, 2019, 11:50:57 PM",Afternoon Run,Run,,326,1.01,,false,Grey,activities/2335533740.fit.gz
2193632123,"Mar 5, 2019, 6:40:00 PM",Morning Run,Run,,1796,5.87,,false,Grey,activities/2337509270.fit.gz
2193632787,"Mar 5, 2019, 7:11:42 PM",Steady Seven,Run,Groovy work. Felt nice ,2205,11.27,,false,Grey,activities/2337509872.fit.gz
2193633072,"Mar 5, 2019, 7:48:45 PM",Cooldown,Run,5x30s off 30s and then warm down back to the ranch,1423,4.66,,false,Grey,activities/2337510183.fit.gz
2195820798,"Mar 6, 2019, 7:02:42 PM",Lunch Run,Run,,4037,15.20,,false,Grey,activities/2339754965.fit.gz
2197613336,"Mar 7, 2019, 5:23:39 PM",Morning Run,Run,,4460,15.56,,false,Grey,activities/2341593760.fit.gz
2197621685,"Mar 6, 2019, 2:20:05 AM",Ran home from the gym,Run,Pumped some serious iron today,1860,7.24,,false,Grey,
2198318263,"Mar 8, 2019, 12:45:25 AM",Afternoon Run,Run,,3643,7.38,,false,Grey,activities/2342314054.fit.gz
2200173704,"Mar 8, 2019, 10:45:57 PM",Afternoon Run,Run,,1441,5.86,,false,Grey,activities/2344199926.fit.gz
2200173976,"Mar 8, 2019, 11:18:10 PM",Magnuson Barn Burner,Run,8x3min off 1min,1888,10.03,,false,Grey,activities/2344200220.fit.gz
2200174162,"Mar 8, 2019, 11:50:00 PM",Afternoon Run,Run,,1305,4.77,,false,Grey,activities/2344200454.fit.gz
2202455862,"Mar 9, 2019, 6:57:48 PM",Another one for the marathon bank,Run,"",6523,26.03,,false,Grey,activities/2346552603.fit.gz
2204996553,"Mar 10, 2019, 7:02:53 PM",I love this sport,Run,Beautiful weather today ,2941,10.64,,false,Grey,activities/2349192376.fit.gz
2206980283,"Mar 11, 2019, 4:37:41 PM",Steeple season,Run,55 minute run. 6 in an put strides on the track. Hurdle drills. Steeple ritual. ,6000,18.16,,false,Grey,activities/2351237800.fit.gz
2208800258,"Mar 12, 2019, 4:54:20 PM",Morning Run,Run,,2146,7.00,,false,Grey,activities/2353092922.fit.gz
2209855176,"Mar 12, 2019, 11:14:18 PM",Afternoon Run,Run,,1515,5.82,,false,Grey,activities/2354170948.fit.gz
2209855280,"Mar 13, 2019, 12:02:36 AM",Steeple speed work,Run,"6x600 off 90s. 4 hurdles per lap
1.37, 1.38, 1.38, 1.39, 1.38, 1.38
6x200 flat. 
29.5, 30, 30, 30, 30, 28.7",1795,8.04,,false,Grey,activities/2354171107.fit.gz
2209855343,"Mar 13, 2019, 12:41:28 AM",Afternoon Run,Run,,1200,4.08,,false,Grey,activities/2354171187.fit.gz
2211946087,"Mar 13, 2019, 11:06:24 PM",Afternoon Run,Run,,3826,13.09,,false,Grey,activities/2356305707.fit.gz
2213558641,"Mar 14, 2019, 5:21:49 PM",Morning Run,Run,,4045,14.70,,false,Grey,activities/2357957878.fit.gz
2215037295,"Mar 15, 2019, 1:14:42 AM",Evening Run,Run,,2321,8.29,,false,Grey,activities/2359470380.fit.gz
2215225019,"Mar 15, 2019, 3:45:45 PM",Morning Run,Run,,1736,5.82,,false,Grey,activities/2359663844.fit.gz
2215887344,"Mar 15, 2019, 4:17:37 PM",Fartlek Friday,Run,3 2 1 x 3 Fartlek off 90s rest,1826,8.96,,false,Grey,activities/2360344163.fit.gz
2215887452,"Mar 15, 2019, 4:48:52 PM",Morning Run,Run,,1169,4.64,,false,Grey,activities/2360344293.fit.gz
2215962276,"Mar 16, 2019, 1:07:54 AM",Evening Run,Run,,2270,7.21,,false,Grey,activities/2360423283.fit.gz
2217886049,"Mar 16, 2019, 4:40:06 PM",Spring has sprung,Run,I wish every run felt this good,6351,26.63,,false,Grey,activities/2362419343.fit.gz
2218415166,"Mar 17, 2019, 12:51:43 AM",Afternoon Run,Run,,1814,6.91,,false,Grey,activities/2362974251.fit.gz
2221309731,"Mar 17, 2019, 11:54:38 PM",Afternoon Run,Run,,2862,10.07,,false,Grey,activities/2365995072.fit.gz
2223189511,"Mar 18, 2019, 5:00:30 PM",Morning Run,Run,,5874,15.92,,false,Grey,activities/2367931250.fit.gz
2223489530,"Mar 19, 2019, 1:36:08 AM",Evening Run,Run,,1892,7.34,,false,Grey,activities/2368239711.fit.gz
2225125738,"Mar 19, 2019, 6:32:11 PM",Lunch Run,Run,,1354,4.19,,false,Grey,activities/2369921247.fit.gz
2225126315,"Mar 19, 2019, 5:26:58 PM",Morning Run,Run,,1775,5.85,,false,Grey,activities/2369921819.fit.gz
2225127164,"Mar 19, 2019, 6:05:50 PM",Vitamin D on the track!,Run,"2xmile off 3 min
4.23 4.26
2x600 off 2.5 min
1.35 1.34
2x200 off 1 min
28.8 28.6",1392,6.53,,false,Grey,activities/2369922697.fit.gz
2228275071,"Mar 20, 2019, 1:07:06 AM",Evening Run,Run,,1852,6.98,,false,Grey,activities/2373156574.fit.gz
2228275419,"Mar 20, 2019, 5:07:40 PM",Morning Run,Run,,7961,12.82,,false,Grey,activities/2373156951.fit.gz
2230756175,"Mar 21, 2019, 4:56:41 PM",Morning Run,Run,,4246,15.07,,false,Grey,activities/2375713534.fit.gz
2230756786,"Mar 22, 2019, 12:18:51 AM",Afternoon Run,Run,,2148,6.75,,false,Grey,activities/2375714147.fit.gz
2232938264,"Mar 22, 2019, 5:53:26 PM",Morning Run,Run,,1489,5.99,,false,Grey,activities/2377984005.fit.gz
2232938444,"Mar 22, 2019, 6:19:12 PM",Lunch Run,Run,,1566,8.06,,false,Grey,activities/2377984166.fit.gz
2232938518,"Mar 22, 2019, 6:46:53 PM",Lunch Run,Run,,1258,5.25,,false,Grey,activities/2377984263.fit.gz
2232939446,"Mar 23, 2019, 1:10:10 AM",Evening Run,Run,,2174,7.05,,false,Grey,activities/2377985201.fit.gz
2235238004,"Mar 23, 2019, 7:05:28 PM",LR Cruising,Run,"",6692,27.38,,false,Grey,activities/2380375807.fit.gz
2238662812,"Mar 24, 2019, 1:37:08 AM",Evening Run,Run,,1780,6.84,,false,First pair,activities/2383977962.fit.gz
2243594093,"Mar 26, 2019, 12:17:05 AM",Afternoon Run,Run,,4090,16.25,,false,First pair,activities/2389078801.fit.gz
2243594255,"Mar 26, 2019, 10:40:48 PM",Afternoon Run,Run,,3647,15.13,,false,First pair,activities/2389078973.fit.gz
2265517583,"Mar 27, 2019, 6:34:23 PM",Lunch Run,Run,,2837,10.76,,false,First pair,activities/2411837813.fit.gz
2265517755,"Mar 28, 2019, 11:27:10 PM",Afternoon Run,Run,,1784,5.92,,false,First pair,activities/2411837997.fit.gz
2265517950,"Mar 30, 2019, 12:27:56 AM",Afternoon Run,Run,,1422,5.82,,false,First pair,activities/2411838177.fit.gz
2265518076,"Mar 30, 2019, 1:46:34 AM",Evening Run,Run,,952,2.88,,false,First pair,activities/2411838305.fit.gz
2265518376,"Mar 30, 2019, 3:20:30 AM",Evening Run,Run,,584,2.06,,false,First pair,activities/2411838471.fit.gz
2265518761,"Mar 31, 2019, 12:50:08 PM",Morning Run,Run,,4117,15.57,,false,First pair,activities/2411838978.fit.gz
2265519285,"Apr 1, 2019, 1:25:59 PM",Morning Run,Run,,3827,14.70,,false,First pair,activities/2411839532.fit.gz
2265519560,"Apr 2, 2019, 9:48:42 PM",Afternoon Run,Run,,1855,6.86,,false,First pair,activities/2411839807.fit.gz
2265519756,"Apr 3, 2019, 12:41:45 PM",Morning Run,Run,,1592,5.65,,false,First pair,activities/2411840028.fit.gz
2265520460,"Apr 3, 2019, 1:19:57 PM",Morning Run,Run,,1696,7.22,,false,First pair,activities/2411840767.fit.gz
2265520636,"Apr 3, 2019, 1:58:18 PM",Morning Run,Run,,1132,3.02,,false,First pair,activities/2411840966.fit.gz
2265520916,"Apr 3, 2019, 9:11:02 PM",Afternoon Run,Run,,1923,7.04,,false,First pair,activities/2411841242.fit.gz
2265521370,"Apr 4, 2019, 1:28:24 PM",Morning Run,Run,,3653,13.34,,false,First pair,activities/2411841702.fit.gz
2265521527,"Apr 4, 2019, 9:26:56 PM",Afternoon Run,Run,,1206,4.62,,false,First pair,activities/2411841854.fit.gz
2265536285,"Apr 2, 2019, 1:20:32 PM",Keene easy with Ben and Shannon,Run,,3720,14.48,,false,First pair,
2266849240,"Apr 5, 2019, 1:29:06 PM",Rainy run with some fast strides,Run,"",3734,13.28,,false,First pair,activities/2413216522.fit.gz
2272235610,"Apr 5, 2019, 9:17:10 PM",Afternoon Run,Run,,1732,6.33,,false,First pair,activities/2418849080.fit.gz
2272237510,"Apr 6, 2019, 1:25:57 PM",Morning Run,Run,,5596,22.30,,false,First pair,activities/2418851046.fit.gz
2274825653,"Apr 7, 2019, 2:17:53 PM",Morning Run,Run,,2583,9.73,,false,First pair,activities/2421592262.fit.gz
2274826328,"Apr 8, 2019, 1:26:58 PM",Morning Run,Run,,3907,15.18,,false,First pair,activities/2421592954.fit.gz
